movie_id,director
102492,Howard Zieff
422295,Steven Shainberg
443543,Neil Burger
94291,Oliver Stone
114388,Ang Lee
416508,Julian Jarrold
815244,Joe Nussbaum
315983,Vadim Perelman
97165,Peter Weir
109686,Peter Farrelly
98635,Rob Reiner
84855,Sidney Lumet
215129,Todd Phillips
139699,Brian Robbins
1655442,Michel Hazanavicius
1748122,Wes Anderson
420294,Jonathan Liebesman
1002563,Cyrus Nowrasteh
295427,Perry Andelin Blake
457430,Guillermo del Toro
250720,John Whitesell
255819,John Singleton
1265990,Christian E. Christiansen
245686,Dennie Gordon
101764,Sheldon Lettich
425112,Edgar Wright
430770,Diane English
497465,Woody Allen
837106,Peter Flinth
4651520,Jon Lucas
204175,Robert Iscove
283139,Peter Kosminsky
1131734,Karyn Kusama
186045,Nick Gomez
93818,Woody Allen
2467046,Vic Armstrong
1403981,Allen Coulter
319524,Clare Kilner
95687,Richard Benjamin
107818,Jonathan Demme
139809,Josef Rusnak
380277,Lance Rivera
79550,Ronald Neame
134630,Bruce Paltrow
278823,Woody Allen
165710,Adam Rifkin
91203,Russell Mulcahy
469623,Susanne Bier
120207,Kenneth Johnson
1951181,James Gray
384686,James Ivory
367085,Jessy Terrero
1064932,Dany Boon
436364,Vicente Amorim
1191111,Gaspar Noé
1545106,Amy Heckerling
1028532,Lasse Hallström
2249221,Jérôme Salle
2398231,Tommy Lee Jones
247444,Jesse Vaughan
273435,Atom Egoyan
206113,William Bindley
376196,Wayne Beach
281364,Gérard Krawczyk
439815,James Gunn
86960,Martin Brest
99785,Chris Columbus
94137,Leonard Nimoy
84805,Sydney Pollack
92099,Tony Scott
190332,Ang Lee
169547,Sam Mendes
1504320,Tom Hooper
96320,Ivan Reitman
954990,Udayan Prasad
88939,Steven Spielberg
1153040,JK Youn
2084970,Morten Tyldum
81375,Howard Zieff
80549,Michael Apted
1196141,Thor Freudenthal
2023587,Andrés Muschietti
85995,Harold Ramis
3063516,Jeff Tremaine
436697,Stephen Frears
94721,Tim Burton
906108,Tyler Perry
110367,Gillian Armstrong
1596365,James Watkins
455857,Simon West
77416,Michael Cimino
120885,Barry Levinson
306841,Jim Fall
3850590,Michael Dougherty
133751,Robert Rodriguez
108551,Brian Gibson
118887,James Mangold
277371,Joel Gallen
1855199,David Ayer
1243974,Cameron Crowe
192614,Rob Cohen
2980516,James Marsh
328099,John Whitesell
198021,Matt Williams
56172,David Lean
2305051,Jean-Marc Vallée
372532,Clare Kilner
220506,Rick Rosenthal
800320,Louis Leterrier
93779,Rob Reiner
427309,Denzel Washington
780504,Nicolas Winding Refn
361467,Sara Sugarman
120772,Nicholas Hytner
463854,Juan Carlos Fresnadillo
2247476,Thomas Carter
317132,Wayne Wang
199725,Gina Prince-Bythewood
119229,George Armitage
881891,Phil Traill
229260,Joe Berlinger
115963,Andrew Fleming
416320,Woody Allen
493949,Elizabeth Allen Rosenbaum
107943,James Ivory
118749,Paul Thomas Anderson
107711,Robert Harmon
434215,Michael Mayer
800069,Martin Weisz
192731,John Ottman
283084,Jay Russell
419946,John Bonito
4139124,Peter Atencio
1555064,Shana Feste
134619,David Nutter
1817273,Derek Cianfrance
2402157,Roger Donaldson
120662,Stephan Elliott
887912,Kathryn Bigelow
87262,Mark L. Lester
1764234,Andrew Dominik
1972571,Anton Corbijn
240515,Tom Green
475998,Mike Nawrocki
892375,Catherine Owens
144964,Douglas Aarniokoski
417225,Bryan Barber
1563738,Lone Scherfig
1172233,Drew Barrymore
211465,Brian Koppelman
310910,James Foley
164108,Albert Brooks
352277,Irwin Winkler
97965,Woody Allen
120598,Steve Gomer
1258972,RZA
119304,Dean Parisot
195778,Mark Piznarski
88846,Terry Gilliam
361696,Sean McNamara
118715,Joel Coen
462200,Craig Brewer
279331,Ron Shelton
829459,Michael Winterbottom
202402,David Raynr
285462,Mort Nathan
278500,Oliver Parker
453494,Wil Shriner
780536,Martin McDonagh
1699755,Tina Gordon Chism
1031969,Peter Cattaneo
1142433,Vicky Jenson
2091473,Gus Van Sant
1178663,Woody Allen
163676,Mary Lambert
419294,Tommy Lee Jones
120716,Peter Kassovitz
373469,Shane Black
138510,Rodman Flender
166924,David Lynch
397044,Katja von Garnier
1182350,Woody Allen
1334260,Mark Romanek
800241,Brad Anderson
90848,Michael Chapman
142201,Antonio Banderas
808279,Michael Haneke
3153582,Khalil Sullins
165773,Atom Egoyan
17136,Fritz Lang
414852,Pierre Morel
114660,Gary Fleder
3508840,Hsiao-Hsien Hou
252299,Gregor Jordan
376968,Andrey Zvyagintsev
785035,Tony Jaa
1020558,Neil Marshall
117653,Russell Mulcahy
805570,Ryûhei Kitamura
1551641,Darrell Roodt
1535612,Dito Montiel
252223,Stefan Ruzowitzky
484111,Jake Paltrow
469640,Juraj Jakubisko
1487931,Anthony Silverston
1971325,Gabe Ibáñez
406728,Gerry Lively
3856124,Daniele Luchetti
1075419,Tung-Shing Yee
210217,Julien Temple
107048,Harold Ramis
2268016,Gregory Jacobs
117509,Baz Luhrmann
1668200,Gilles Paquet-Brenner
2584018,Peter Cousens
105695,Clint Eastwood
342735,Lars von Trier
1010048,Danny Boyle
93010,Adrian Lyne
100405,Garry Marshall
691996,John Blanchard
92493,John Cornell
2503954,Vidhu Vinod Chopra
96969,Oliver Stone
106611,Jon Turteltaub
1179891,Patrick Lussier
431021,Ole Bornedal
83944,Ted Kotcheff
775539,Sylvain White
76752,Lewis Gilbert
146336,Jamie Blanks
94947,Stephen Frears
1885265,Tyler Perry
103247,Randal Kleiser
167427,Bruce McCulloch
1007029,Phyllida Lloyd
298388,Mike Nawrocki
107840,John Singleton
278295,Kevin Bray
114825,Wes Craven
76009,John Boorman
429573,Courtney Solomon
270980,David Zucker
971209,David Twohy
1305583,Rick Famuyiwa
118301,Alan Cohn
120857,Franco Zeffirelli
117894,Tom Holland
76451,Martin Scorsese
109504,Spike Lee
770772,Chris Rock
211443,James Isaac
265298,Shawn Levy
308055,Emilio Estevez
192111,Mark Waters
1663143,Josh Schwartz
401383,Julian Schnabel
404203,Todd Field
176783,Davis Guggenheim
120613,Tony Goldwyn
437232,Phillip Noyce
218619,Stephen Carpenter
113463,James Ivory
808244,Stephan Elliott
77296,James Fargo
2473794,Mike Leigh
1156143,Alain Resnais
280653,Costa-Gavras
1460743,Chao-Bin Su
981072,Neil Burger
466893,Kenneth Lonergan
1185266,Bo Zenga
817177,Rob Reiner
388795,Ang Lee
1291150,Jonathan Liebesman
112697,Amy Heckerling
297884,Todd Haynes
2637294,Steve Pink
180073,Philip Kaufman
1931533,Martin McDonagh
182000,Kasi Lemmons
363163,Oliver Hirschbiegel
369702,Alejandro Amenábar
1441395,Jonathan Glazer
93105,Barry Levinson
1584131,Hyung-rae Shim
1702443,Jon M. Chu
947798,Darren Aronofsky
1234721,José Padilha
71562,Francis Ford Coppola
206275,Thomas Carter
95742,Renny Harlin
4257926,Patricia Riggen
242423,Danny Leiner
96487,Christopher Cain
2170593,Theodore Melfi
1826590,Steve Pink
147800,Gil Junger
241760,Ed Decter
107659,Gene Quintano
4052882,Jaume Collet-Serra
289879,Eric Bress
184907,Chris Koch
937375,Preston A. Whitmore II
118665,Bob Clark
120609,Kirk Wong
116493,Bronwen Hughes
99253,John Lafia
2011159,Sam Miller
884328,Frank Darabont
470752,Alex Garland
120601,Spike Jonze
269341,Mark Brown
2183034,Dave Green
250224,John Stockwell
498380,Clint Eastwood
469263,Michael Polish
120531,Daisy von Scherler Mayer
3170832,Lenny Abrahamson
120654,Bob Saget
111127,John Waters
144168,Andrew Fleming
1639008,Niels Arden Oplev
172726,Craig Bolotin
120577,Mark Christopher
258470,Blair Hayes
188453,Jez Butterworth
1711425,Jon Lucas
401711,Olivier Assayas
416185,Rod Lurie
1814621,Paul Weitz
191636,Patrice Leconte
1352824,Atom Egoyan
116269,Paul Mazursky
765010,Jim Sheridan
419749,Sidney Lumet
1659337,Stephen Chbosky
104215,Jon Hess
420609,Douglas McGrath
1524575,Mark Neveldine
1478964,Joe Cornish
1714209,Angelina Jolie Pitt
1911644,Brad Anderson
4939066,John H. Lee
305396,John Stainton
1045772,Glenn Ficarra
82484,Jean-Jacques Annaud
168786,Denzel Washington
283530,Michael Hoffman
108399,Tony Scott
1216520,Benedek Fliegauf
104348,James Foley
954947,Michael Winterbottom
1232783,Stewart Hendler
29442,John Cromwell
805564,Craig Gillespie
914798,Mark Herman
168629,Lars von Trier
119843,Gillian Armstrong
116378,Abel Ferrara
1294213,Brian Koppelman
985694,Ethan Maniquis
1194417,George Hickenlooper
95489,Don Bluth
386064,Je-kyu Kang
473102,William Dear
70047,William Friedkin
73195,Steven Spielberg
163651,Paul Weitz
1816518,Stéphane Aubier
91129,Michael Ritchie
1621045,Tim Story
303714,Tim Story
84726,Nicholas Meyer
109040,Tom Shadyac
86567,John Badham
90329,Peter Weir
1591479,Mike McCoy
462590,Anne Fletcher
115641,Mike Judge
119396,Quentin Tarantino
481536,Jon Hurwitz
1706593,Josh Trank
86619,Barbra Streisand
81633,Terry Gilliam
1636826,Nima Nourizadeh
66206,Franklin J. Schaffner
265459,Mark Romanek
1082868,John Erick Dowdle
406759,David Moreau
359517,Christopher Erskin
278488,Jesse Dylan
104940,Brian Henson
381061,Martin Campbell
120679,Julie Taymor
2215719,Dan Cutforth
2582846,Josh Boone
128442,John Dahl
2784678,Chris Rock
79758,John Frankenheimer
164181,David Koepp
2431286,Stephen Frears
365885,Mike Binder
77269,Franklin J. Schaffner
429591,Elizabeth Allen Rosenbaum
3622592,Jake Schreier
332712,Cheryl Dunye
1821549,Alexander Payne
114608,Ernest R. Dickerson
273799,Tim Hill
1625346,Jason Reitman
479884,Mark Neveldine
119326,Lionel C. Martin
120722,Richard LaGravenese
1407061,Sanaa Hamri
1084950,Jonathan Demme
82934,Bob Rafelson
335119,Peter Webber
82096,Wolfgang Petersen
318974,John Lee Hancock
279781,Wallace Wolodarsky
2194499,Richard Curtis
385004,Yimou Zhang
1764183,Nicholas Jarecki
2436386,Dean Israelite
1042877,Darnell Martin
156323,Scott Alexander
106950,Stuart Gordon
470765,Christopher Guest
120533,Woody Allen
439289,Ryan Murphy
339034,Robert Iscove
116414,Spike Lee
199626,Jane Campion
1103275,James Gray
253200,Fred Schepisi
468492,Joon-ho Bong
82958,Roger Spottiswoode
129332,Antonia Bird
423977,Jon Poll
2358891,Paolo Sorrentino
238924,Peter Care
1682180,Chan-wook Park
212712,Kar-Wai Wong
804505,Ira Sachs
361715,Carroll Ballard
1235796,Neil Jordan
222851,Takeshi Kitano
271259,Anthony Russo
118901,Sidney Lumet
815178,Vadim Perelman
1730687,Lawrence Kasdan
399095,Marco Kreuzpaintner
367082,Lajos Koltai
120618,Alan Rudolph
284978,Vincenzo Natali
1124052,Chuan Lu
1876517,Lijun Sun
1477109,Takashi Yamazaki
1486193,Renny Harlin
1187064,Christopher Smith
3453052,Timothy Hines
1929263,Randall Wallace
2598580,David Winters
98084,Mary Lambert
107474,Akira Kurosawa
1034302,Jamie Thraves
3682770,Mabel Cheung
87363,Joe Dante
76759,George Lucas
1860213,Dan Mazer
59113,David Lean
1921149,Stephen Daldry
962726,Kenny Ortega
964517,David O. Russell
493430,Jeff Tremaine
104952,Jonathan Lynn
1355630,R.J. Cutler
2968804,Brian Trenchard-Smith
97815,David S. Ward
964587,Oliver Parker
183649,Joel Schumacher
281358,Adam Shankman
112818,Tim Robbins
139134,Roger Kumble
1233227,Kevin Greutert
416212,Gina Prince-Bythewood
250310,Rob Pritts
105217,Brian De Palma
77531,Norman Jewison
91276,Tobe Hooper
2381111,John Crowley
72684,Stanley Kubrick
253798,Brendan Malloy
213790,Reginald Hudlin
1441951,Dustin Hoffman
246989,Gregory Poirier
264616,Bill Paxton
2404425,Simon Curtis
362269,Bill Condon
106308,Sam Raimi
240900,Dewey Nicks
108550,Lasse Hallström
377992,Philip Saville
383694,Mike Leigh
280720,Daisy von Scherler Mayer
114113,Mira Nair
2042568,Ethan Coen
102782,William A. Graham
66090,Martin Ritt
368222,John Turturro
424908,Agnieszka Holland
84516,Tobe Hooper
1233192,Rowan Joffe
1132626,David Hackl
65895,Giuliano Montaldo
1592873,Lisa Azuelos
382765,Ray Lawrence
449999,Karan Johar
122541,Oliver Parker
1709143,Ruairi Robinson
273517,Jaume Balagueró
62622,Stanley Kubrick
83866,Steven Spielberg
419843,Jon Kasdan
313300,Léa Pool
108320,Floyd Mutrux
1573072,Sajid Khan
473700,Christopher Cain
1566501,Dean Wright
3547740,Eric Lartigau
119217,Gus Van Sant
3658772,Shintaro Shimosawa
489270,Darren Lynn Bousman
83131,Ivan Reitman
204946,Peyton Reed
4094724,James DeMonaco
160862,Robert Iscove
929632,Lee Daniels
890870,Darren Lynn Bousman
375210,Geoffrey Sax
455612,Tyler Perry
90863,Martin Scorsese
56197,Ken Annakin
104868,Stephen Herek
391198,Takashi Shimizu
116483,Dennis Dugan
263488,Victor Salva
96928,Stephen Herek
63385,Carol Reed
1412386,John Madden
265632,Chuck Sheetz
89530,George Miller
88944,Mark L. Lester
3882082,William Brent Bell
1314655,John Erick Dowdle
293815,Marcus Raboy
3195644,Leigh Whannell
89461,Michael Schultz
208092,Guy Ritchie
104692,Brett Leonard
981227,Peter Sollett
120655,Kevin Smith
280460,Bob Dolman
86491,Joe Dante
98206,Rowdy Herrington
110399,Keenen Ivory Wayans
283026,John Polson
424993,Greg Coolidge
127723,Harry Elfont
86066,Francis Ford Coppola
2788732,David Lowery
85407,David Cronenberg
2752772,Ciarán Foy
1876451,Salim Akil
242998,Jamie Blanks
1220198,Olatunde Osunsanmi
420087,Robert Altman
107079,Leon Ichaso
89348,Joseph Zito
403455,Malcolm D. Lee
128445,Wes Anderson
1564585,Colin Strause
2555736,John Madden
846308,Patricia Rozema
380623,Mark Rosman
100168,Spike Lee
240468,Steve Oedekerk
100814,Ron Underwood
295700,Rob Schmidt
81071,Walter Hill
142192,James Foley
1935179,Jeff Nichols
499554,Robert Ben Garant
2515086,Morgan Spurlock
1092633,Neal Brennan
314166,Tuck Tucker
1655420,Simon Curtis
365485,Richard Shepard
119572,Theodore Witcher
399862,Jim Hanon
192071,Tommy O'Haver
151804,Mike Judge
157503,Michael Patrick Jann
1126590,Tim Burton
124198,Peter Berg
368975,Joe Nussbaum
86984,Brian De Palma
1470023,Jorma Taccone
301199,Stephen Frears
1333125,Elizabeth Banks
1243957,Florian Henckel von Donnersmarck
785007,Jeff Lowell
1307068,Lorene Scafaria
1477837,Miguel Arteta
120586,Tony Kaye
1748227,Marcus Dunstan
350194,Timothy Björklund
120802,François Girard
166896,David Lynch
231448,Scott Kalvert
2170299,Jason Bateman
425413,David Schwimmer
82507,Allan Arkush
2883434,Mike Binder
279286,Eric Bross
462504,Werner Herzog
1772288,Dan Fogelman
1588334,Jay Duplass
1226236,Luca Guadagnino
1985017,John Putch
107983,Peter Medak
165854,Steven Soderbergh
200720,Terence Davies
93483,Harley Cokeliss
438315,Victor Salva
1411664,Tom Brady
215545,Spike Lee
3387542,Jason Zada
83113,Franklin J. Schaffner
1791682,Noah Baumbach
1554091,Chris Weitz
278731,David Cronenberg
171356,Eric Blakeney
309912,Douglas McGrath
1491044,Ariel Vromen
432637,Rakesh Roshan
173716,John Waters
1726669,William Friedkin
1285309,Derrick Borte
285861,Richard Kwietniowski
784972,Bob Odenkirk
765120,Kar-Wai Wong
120709,John Turturro
291502,Guy Ritchie
884224,Joshua Seftel
286112,Stephen Chow
330099,Vincent Gallo
120018,Claude Chabrol
2752688,Jon Stewart
129923,Bigas Luna
1372686,Ralph Fiennes
373024,Dan Harris
253126,Mel Smith
1262981,Bobcat Goldthwait
464196,Christopher Smith
443496,Stuart Gordon
1183923,Jake Scott
110857,Alan Metter
1210039,Jeb Stuart
2553908,Rafa Lara
2113659,Michael Radford
118577,Arthur Hiller
1007018,Michael Meredith
1247662,Julio DePietro
1220220,Katherine Dieckmann
1128071,William Dear
2325977,Kim Farrant
1210071,Marcus Raboy
887719,Scott Marshall
488604,Álex de la Iglesia
1320291,Andrew Traucki
349416,Michael Clancy
496436,Patrick Lussier
1568139,Robert Adetuyi
1097643,Kari Skogland
2722786,Taedong Park
479341,Paul Schrader
3074732,Benedikt Erlingsson
1319716,Gurinder Chadha
1147687,Jason Connery
213985,Vic Sarin
1070781,Jim Issa
901487,Jee-woon Kim
1913166,Douglas Aarniokoski
1376195,William Phillips
1091722,Greg Mottola
343996,Andy Garcia
195945,Steve Carr
2923316,Sarik Andreasyan
62512,Lewis Gilbert
2556874,Julian Gilbey
1602620,Michael Haneke
95889,Gary Sherman
1612319,Valeri Milev
57193,Stanley Kramer
441909,Pedro Almodóvar
82509,Gerald Potterton
1161418,Jared Hess
114279,Richard Loncraine
1694021,David Hackl
1198101,Anurag Basu
1527186,Lars von Trier
803061,Kriv Stenders
2176013,Yash Chopra
78748,Ridley Scott
1017451,Floria Sigismondi
67093,Norman Jewison
59800,Terence Young
1701990,Joseph Kahn
1405810,Ferzan Ozpetek
117603,F. Gary Gray
168501,Malcolm D. Lee
94862,Tom Holland
386032,Michael Moore
2975578,James DeMonaco
186975,Kris Isacsson
366551,Danny Leiner
208874,Rod Lurie
181984,Ben Younger
86465,John Landis
454082,Glen Morgan
349169,Daniel Taplitz
97499,Kenneth Branagh
775529,Tamara Jenkins
323572,Linda Mendoza
202677,Christopher McQuarrie
280760,Burr Steers
110759,Hart Bochner
482629,Michael O. Sajbel
87451,Stewart Raffill
441007,Davis Guggenheim
427968,Bart Freundlich
1104733,Andrew Fleming
120879,Todd Haynes
5215952,Hong-jin Na
1922612,Kevin Tancharoen
290879,Chatrichalerm Yukol
100827,Dario Argento
3202120,Eric Lavaine
286261,Mike Leigh
1185344,Marc Forby
420835,Peter Cattaneo
3276924,Scott Mann
920458,Ole Christian Madsen
434424,Meiert Avis
1259574,Julian Jarrold
1183672,André Téchiné
1068678,Emily Young
90555,Peter Faiman
1679332,Martyn Pick
325596,Roland Suso Richter
1418646,Jeremy Sims
1661420,Maïwenn
211933,Joby Harold
1641841,Ekachai Uekrongtham
93437,Joel Schumacher
1263670,Scott Cooper
79826,Mark Rydell
1171222,David E. Talbert
62711,Roger Vadim
99816,Nils Gaup
126886,Alexander Payne
433416,Mira Nair
1666801,Ari Sandel
118589,Vondie Curtis-Hall
1457765,Tom Elkins
387596,Woo-Suk Kang
810784,Jane Campion
1188996,Karan Johar
87277,Herbert Ross
2017038,J.C. Chandor
164085,John Sayles
795434,Vipul Amrutlal Shah
460989,Ken Loach
2178470,Ayan Mukerji
87538,John G. Avildsen
43949,Mervyn LeRoy
963194,Darren Lynn Bousman
493264,Serdar Akar
110912,Quentin Tarantino
79588,James Frawley
2872718,Dan Gilroy
331953,Jay Chandrasekhar
59742,Robert Wise
88161,Ron Howard
449059,Jonathan Dayton
92005,Rob Reiner
289043,Danny Boyle
365957,Chris Stokes
79116,Don Siegel
297037,Rick Famuyiwa
117891,Martin Lawrence
1306980,Jonathan Levine
482599,Masayuki Ochiai
83767,George A. Romero
1800246,Tom Gormican
82763,Ken Shapiro
4254584,Justin Tipping
107616,Kenneth Branagh
64757,Peter R. Hunt
111686,Wes Craven
164114,John Schultz
437800,Doug Atchison
120693,Tamra Davis
1095174,Jonas Elmer
365737,Stephen Gaghan
144084,Mary Harron
279113,Miguel Arteta
479647,Erik Canuel
1300851,Troy Duffy
896923,James Ivory
2390361,Nicole Holofcener
1282140,Will Gluck
110137,Matty Rich
189998,E. Elias Merhige
1604171,Joe Nussbaum
117283,Matt Reeves
165831,Steve Rash
206420,Fina Torres
104454,James Ivory
2401878,Duke Johnson
1431181,Mike Leigh
283832,François Ozon
102915,Mark L. Lester
118863,David Dobkin
804497,Anna Boden
1371155,Nigel Cole
829098,Anand Tucker
119937,Steve James
86582,Michael Winner
485601,Tomm Moore
1980929,John Carney
398027,David Jacobson
283503,Michael Corrente
2241676,Edward Hall
314676,Keith Gordon
119494,David Leland
457572,Andrew Currie
373445,Andrew Wilson
1235189,Jonathan Lynn
964539,Marc Schölermann
360323,Robert Moresco
342272,Thomas Vinterberg
2494384,Claudia Llosa
94625,Katsuhiro Ôtomo
473188,John Herzfeld
460505,Charles Binamé
2112277,Keith Parmer
2102502,Dennie Gordon
421994,Ol Parker
4196848,Bruce Beresford
324133,François Ozon
2628316,James Nunn
94764,David Webb Peoples
4060866,Michael Winnick
97239,Bruce Beresford
120169,George Tillman Jr.
113326,Stanley Tong
2936180,David Oelhoffen
427944,Jason Reitman
498353,Eli Roth
1174732,Lone Scherfig
338427,Anand Tucker
87428,Tony Richardson
272207,Joe Carnahan
263734,Paul Gross
1001562,Charles Robert Carner
410454,Russell Holt
1225822,Mike Judge
319829,Larry Charles
269329,Claude Miller
345061,Michael Winterbottom
1772422,Sacha Bennett
375679,Paul Haggis
1602098,Rodrigo García
2147225,Jeta Amata
833553,Siddharth Anand
808417,Vincent Paronnaud
1085779,Joe Dante
1063669,Dennis Gansel
1974419,Nicolas Winding Refn
1289406,Daniel Barber
413300,Sam Raimi
203408,Robert Marcarelli
3488328,Ernie Barbarash
66995,Guy Hamilton
68646,Francis Ford Coppola
85549,Adrian Lyne
1022603,Marc Webb
107822,Jane Campion
1915581,Steven Soderbergh
282209,Jonathan Liebesman
70328,Guy Hamilton
156812,Jay Russell
832266,Adam Brooks
1640484,Salim Akil
1343092,Baz Luhrmann
433383,George Clooney
379725,Bennett Miller
112851,Robert Rodriguez
218378,Michael Winterbottom
74812,Michael Anderson
71807,Guy Hamilton
94612,Craig R. Baxley
435625,Neil Marshall
245280,Don Kempf
2752758,Matt Bettinelli-Olpin
116324,David O. Russell
395584,Rob Zombie
3850214,Rick Famuyiwa
160401,Michael Rymer
1074638,Sam Mendes
251736,Rob Zombie
72626,Sharron Miller
1019452,Ethan Coen
1194263,Aaron Schneider
98622,Steve Miner
3125324,Gina Prince-Bythewood
1315981,Tom Ford
95497,Martin Scorsese
125971,Michael Corrente
361411,Gurinder Chadha
252444,Phillip Noyce
785077,Don Michael Paul
105459,Tony Maylam
250371,Mitch Davis
420332,Yash Chopra
1012804,David Mamet
1336617,Jay Duplass
160216,Kevin Brodie
298744,Paul Schrader
432402,George Hickenlooper
1242460,Lynne Ramsay
2739338,John Stephenson
1034324,Tim Chambers
85868,Curtis Hanson
1121977,Rodrigo García
76175,Dick Richards
108500,Jean-Marie Poiré
1421051,Sofia Coppola
1220628,Bob Gosse
118836,Alex Zamm
1403177,Spencer Susser
2402105,Richard Shepard
302674,Gus Van Sant
301390,Thaddeus O'Sullivan
1658801,Peter Sollett
1361313,Shari Springer Berman
2328813,Aleksey German
1106860,Stephen Milburn Anderson
419256,Richard E. Grant
144117,Troy Duffy
3469440,David Lam
1756851,Francis Ford Coppola
2243621,Vladlen Barbe
4061848,Richard Rich
89767,Clint Eastwood
942903,Robert C. Cooper
106677,Richard Linklater
810900,Kenny Ortega
4412528,Kim Nguyen
3687310,Jackie Earle Haley
130444,Max Färberböck
406650,Arie Posin
323939,Damian Nieman
1582507,Mark Tonderai
1255953,Denis Villeneuve
323807,Gabriele Muccino
1003034,Ian Fitzgibbon
861739,José Padilha
3322940,John R. Leonetti
1148165,Rachel Perkins
101507,John Singleton
93378,Luis Valdez
82405,Alan Alda
80661,Brian De Palma
106223,Stephen Sommers
139239,Doug Liman
436331,Nicole Holofcener
66769,Robert Wise
200469,Louis Morneau
161860,Caroline Link
1723811,Steve McQueen
375912,Matthew Vaughn
457530,Sterling Van Wagenen
1869716,Zal Batmanglij
359423,Michael Mayer
168446,Hans Petter Moland
790712,Oren Moverman
1414378,Ian Sharp
421082,Anton Corbijn
88247,James Cameron
301357,Wolfgang Becker
1226271,Tom Hooper
113749,Kevin Smith
77631,Randal Kleiser
91763,Oliver Stone
361596,Michael Moore
64115,George Roy Hill
58331,Robert Stevenson
81283,Robert Redford
327437,Frank Coraci
55614,Jerome Robbins
80487,Harold Ramis
250274,Gary Hardwick
161100,Rick Famuyiwa
114814,Bryan Singer
97981,Stephen Hopkins
283111,Walt Becker
1125849,Darren Aronofsky
38499,King Vidor
218839,Christopher Guest
82340,John Carpenter
96054,Spike Lee
462244,Fred Savage
117786,Sammo Kam-Bo Hung
310281,Christopher Guest
95690,Donald Petrie
120148,Peter Howitt
114609,Rusty Cundieff
455590,Kevin Macdonald
97474,Dominique Othenin-Girard
1704573,Richard Linklater
996382,Jean-Jacques Mantello
183659,Ed Harris
137338,Risa Bramon Garcia
1840417,Brian Klugman
1702425,Matt Piedmont
1174730,Raymond De Felitta
1540133,John Michael McDonagh
844671,Deb Hagan
159097,Sofia Coppola
147004,Mark Herman
1151922,Zach Cregger
2870708,Zach Braff
145893,Mark Tarlov
248845,John Cameron Mitchell
107750,Sheldon Lettich
3432552,Jon Knautz
323944,Billy Ray
234354,David Atkins
270259,Patrick Stettner
65214,Sam Peckinpah
1082886,Jonathan Levine
79240,Michael Crichton
300214,Lynne Ramsay
101412,Sylvio Tabet
1130964,Rick Bieber
322289,Claude Chabrol
1226232,Shana Feste
1541995,Wayne Wang
457308,Joey Lauren Adams
246134,Peter Cattaneo
76245,Fred Zinnemann
976247,S.R. Bindler
841119,Tony Kaye
331811,Greg Marcks
110490,Perry Lang
1281374,Jake Goldberger
1667310,Stefan Ruzowitzky
1014774,Vic Sarin
1575694,William Kaufman
86541,David Cronenberg
283900,Cédric Klapisch
2182972,Kate Barker-Froyland
264935,Barbet Schroeder
795441,Martin Koolhoven
938305,Charles Matthau
59825,John Frankenheimer
1772408,Christopher M. Bessette
427954,Prachya Pinkaew
120210,Gary Sinyor
286499,Gurinder Chadha
286179,John Sayles
473024,Preston A. Whitmore II
2166214,Ashish R. Mohan
1245112,Jaume Balagueró
1303803,Stewart Raffill
70735,George Roy Hill
82158,Hugh Hudson
422093,Darren Grant
117631,Scott Hicks
2229499,Joseph Gordon-Levitt
68699,Clint Eastwood
162346,Terry Zwigoff
280778,Richard Eyre
80771,William Sachs
372824,Christophe Barratier
330602,Émile Gaudreault
335563,James Cox
97216,Spike Lee
242508,James Toback
1508675,Aki Kaurismäki
290673,Gaspar Noé
2914838,Hitoshi Matsumoto
405508,Rakeysh Omprakash Mehra
3297554,Collin Schiffli
1251743,George Ratliff
811106,David Wain
202559,Shane Meadows
1614989,Morten Tyldum
1525366,Jon Wright
384488,Michael McGowan
2667960,Liv Ullmann
81534,Jeannot Szwarc
1618430,Rohan Sippy
2226417,James Wan
432348,Darren Lynn Bousman
1179933,Dan Trachtenberg
322802,Jeff Tremaine
4786282,David F. Sandberg
1778304,Henry Joost
1204977,Stiles White
93629,Chuck Russell
4178092,Joel Edgerton
2378281,Eugenio Derbez
2109184,Henry Joost
46247,Henry Koster
72081,Blake Edwards
101917,Rachel Talalay
340855,Patty Jenkins
2473682,Christopher Landon
80678,David Lynch
790636,Jean-Marc Vallée
2918436,David Gelb
209144,Christopher Nolan
2388715,Mike Flanagan
424345,Kevin Smith
249462,Stephen Daldry
1727388,Nat Faxon
102065,George Jackson
84296,George Miller
187819,Maurice Joyce
118632,Robert Duvall
82766,Frank Perry
1637706,Jesse Peretz
3499096,Stephen Hopkins
119905,Ice Cube
184791,Tim Blake Nelson
2870612,John Erick Dowdle
2205401,Bille Woodruff
119080,Kasi Lemmons
3316960,Richard Glatzer
46949,Michael Curtiz
82817,Bruce Malmuth
97388,Rob Hedden
259446,Joel Zwick
2101441,Harmony Korine
113253,Joe Chappelle
245574,Alfonso Cuarón
365748,Edgar Wright
1045655,Mickey Liddell
116905,John Sayles
95271,Dwight H. Little
90655,Fred Walton
83833,Barry Levinson
85862,Steve Carver
1772240,Gonzalo López-Gallego
862846,Christine Jeffs
1781922,John Erick Dowdle
83630,Don Coscarelli
53290,King Vidor
4667094,Michael Tiddes
795438,Bill Duke
